time,system_configuration,num_beams,num_bins,pings_per_ensemble,depth_bin_length,blanking_distance,low_correlation_threshold,percent_good_minimum,error_velocity_threshold,coordinate_transformation,heading_alignment,heading_bias,sensor_source,bin0_distance,transmit_pulse_length,ensemble_number,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_minute,rtc_second,rtc_hundredths,bit_result,speed_of_sound,depth,heading,pitch,roll,salinity,temperature,min_ping_wait_minutes,min_ping_wait_seconds,min_ping_wait_hundredths,heading_standard_deviation,pitch_standard_deviation,roll_standard_deviation,adc_rounded_voltage,pressure,pressure_variance,rel_vel_pressure_u,rel_vel_pressure_v,rel_vel_pressure_w,rel_vel_dvl_u,rel_vel_dvl_v,rel_vel_dvl_w,ocn_vel_u,ocn_vel_v,ocn_vel_w,abs_vel_btm_u,abs_vel_btm_v,abs_vel_btm_w,delta_x,delta_y,delta_z,delta_t,delta_z_pressure,delta_pitch,rel_pos_x,rel_pos_y,rel_pos_z,rel_pos_x_dvl_dr,rel_pos_y_dvl_dr,rel_pos_z_dvl_dr,origin_x,origin_y,angle_of_attack,num_good_vel_bins,bathy_factor_depth,bathy_factor_slope,bathy_factor_orient,vel_bin0_beam0,vel_bin0_beam1,vel_bin0_beam2,vel_bin0_beam3,vel_bin1_beam0,vel_bin1_beam1,vel_bin1_beam2,vel_bin1_beam3,vel_bin2_beam0,vel_bin2_beam1,vel_bin2_beam2,vel_bin2_beam3,vel_bin3_beam0,vel_bin3_beam1,vel_bin3_beam2,vel_bin3_beam3,vel_bin4_beam0,vel_bin4_beam1,vel_bin4_beam2,vel_bin4_beam3,vel_bin5_beam0,vel_bin5_beam1,vel_bin5_beam2,vel_bin5_beam3,vel_bin6_beam0,vel_bin6_beam1,vel_bin6_beam2,vel_bin6_beam3,vel_bin7_beam0,vel_bin7_beam1,vel_bin7_beam2,vel_bin7_beam3,vel_bin8_beam0,vel_bin8_beam1,vel_bin8_beam2,vel_bin8_beam3,vel_bin9_beam0,vel_bin9_beam1,vel_bin9_beam2,vel_bin9_beam3,vel_bin10_beam0,vel_bin10_beam1,vel_bin10_beam2,vel_bin10_beam3,vel_bin11_beam0,vel_bin11_beam1,vel_bin11_beam2,vel_bin11_beam3,vel_bin12_beam0,vel_bin12_beam1,vel_bin12_beam2,vel_bin12_beam3,vel_bin13_beam0,vel_bin13_beam1,vel_bin13_beam2,vel_bin13_beam3,vel_bin14_beam0,vel_bin14_beam1,vel_bin14_beam2,vel_bin14_beam3,vel_bin15_beam0,vel_bin15_beam1,vel_bin15_beam2,vel_bin15_beam3,vel_bin16_beam0,vel_bin16_beam1,vel_bin16_beam2,vel_bin16_beam3,vel_bin17_beam0,vel_bin17_beam1,vel_bin17_beam2,vel_bin17_beam3,vel_bin18_beam0,vel_bin18_beam1,vel_bin18_beam2,vel_bin18_beam3,vel_bin19_beam0,vel_bin19_beam1,vel_bin19_beam2,vel_bin19_beam3,btm_pings_per_ensemble,btm_bottom_track_mode,btm_max_error_velocity,btm_beam0_range,btm_beam1_range,btm_beam2_range,btm_beam3_range,btm_beam0_velocity,btm_beam1_velocity,btm_beam2_velocity,btm_beam3_velocity,btm_beam0_rssi,btm_beam1_rssi,btm_beam2_rssi,btm_beam3_rssi
1628271659.000037,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,90.0,21.0,8.0,6.0,13.0,40.0,59.0,37.0,0.0,1500.0,12.600000000000001,29.29,-25.5,-0.5,35.0,22.94,0.0,0.0,4.0,0.0,0.30000000000000004,0.5,13.0,0.0,0.0,0.06154168661426208,0.1097108584080873,0.06000013160734448,0.16800000000000004,0.118,0.078,0.0,0.0,0.0,-0.07,0.8579999999999999,0.186,-0.34999923229217533,4.2899905900955195,0.9299979600906372,4.999989032745361,0.3000000000000007,0.0,0.0,0.0,0.0,1.4100056681632998,108.2399370033741,12.400000000000002,0.0,103.94994641327858,0.0,2.0,26.128174607377346,23.88290722692428,-29.726261536911363,0.013000000000000001,-0.004,0.031,-0.017,0.018000000000000002,-0.0020000000000000018,0.011,-0.026000000000000002,-0.16800000000000004,-0.118,0.078,,,,,,0.048000000000000015,0.376,-0.14400000000000002,,0.18099999999999997,-0.024999999999999988,0.106,0.019,0.258,0.035999999999999976,0.018000000000000002,0.03,0.275,0.016999999999999987,0.075,0.20600000000000002,,,,,,,,,,,,,0.136,-0.02300000000000002,0.059000000000000004,-0.041,0.089,0.012999999999999998,0.005,-0.012,0.030000000000000013,-0.093,0.002,-0.013000000000000001,0.189,0.028999999999999998,0.053,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,12.34,12.41,,12.58,0.07,-0.8579999999999999,0.186,,63.44,70.14999999999999,0.0,58.56
1628271664.000043,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,91.0,21.0,8.0,6.0,13.0,41.0,4.0,43.0,0.0,1500.0,12.8,29.29,-25.5,-0.5,35.0,22.94,0.0,0.0,6.0,0.0,0.30000000000000004,0.5,13.0,0.0,0.0,0.0410276521749554,0.07314032465174028,0.03999995231634088,0.15199999999999997,-0.061,-0.046,0.0,0.0,0.0,-0.15099999999999997,-0.12099999999999997,-0.042,-0.755000900030136,-0.6050007212162016,-0.21000025033950806,5.0000059604644775,0.1999999999999993,0.0,0.0,0.0,0.0,0.6550047681331638,107.6349362821579,12.600000000000001,0.0,108.2399370033741,0.0,2.0,26.302773577624542,23.99722262228987,-30.017848998032427,-0.031,-0.002,0.02,-0.011,0.044,0.005999999999999998,-0.02,-0.008,-0.15199999999999997,0.061,-0.046,,,,,,,,,,0.077,0.005999999999999998,0.042,0.07100000000000001,0.194,0.08800000000000002,0.058,-0.002,0.021999999999999992,-0.047,0.106,0.032,,,,,,,,,,,,,0.07,0.026000000000000006,0.044,0.052000000000000005,-0.009999999999999998,0.041,0.026000000000000002,-0.043000000000000003,0.093,0.10700000000000001,0.065,-0.019,-0.09599999999999999,-0.031,0.056,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,12.32,12.36,,12.530000000000001,0.15099999999999997,0.12099999999999997,-0.042,,62.83,63.44,0.0,60.39
1628271669.000022,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,92.0,21.0,8.0,6.0,13.0,41.0,9.0,22.0,0.0,1500.0,12.8,29.29,-25.5,-0.5,35.0,22.94,0.0,0.0,6.0,0.0,0.4,0.5,13.0,0.0,0.0,,,,-0.025,-0.009999999999999998,-0.005,0.0,0.0,0.0,-0.091,-0.27199999999999996,-0.093,-0.45499809074401854,-1.3599942932128903,-0.4649980487823486,4.999979019165039,0.0,0.0,0.0,0.0,0.0,0.20000667738914524,106.274941988945,12.600000000000001,0.0,107.6349362821579,0.0,2.0,26.198357570184108,23.1492063047072,-30.45956045941553,0.027,-0.0019999999999999983,0.02,-0.02,0.025,0.009999999999999998,-0.005,0.005,,,,,,,,,0.0049999999999999975,-0.04,-0.01,0.13,0.052000000000000005,0.002999999999999999,0.028,-0.023,0.034,0.006999999999999999,0.041,-0.107,-0.073,0.108,0.0,-0.10200000000000001,,,,,,,,,,,,,-0.002,-0.03,-0.027,-0.039,0.08600000000000001,-0.019999999999999997,0.033,-0.026000000000000002,0.017,-0.015,0.06,-0.078,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,12.33,12.33,,12.63,0.091,0.27199999999999996,-0.093,,67.1,63.44,0.0,58.56
1628271673.000097,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,93.0,21.0,8.0,6.0,13.0,41.0,13.0,97.0,0.0,1500.0,12.8,29.29,-25.5,-0.5,35.0,22.94,0.0,0.0,8.0,0.0,0.5,0.5,13.0,0.0,0.0,,,,-0.028999999999999998,-0.005000000000000001,-0.016,0.0,0.0,0.0,-0.023,-0.024999999999999998,0.157,-0.09200172734260559,-0.10000187754631042,0.6280117909908295,4.000075101852417,0.0,0.0,0.0,0.0,0.0,0.10800495004653965,106.1749401113987,12.600000000000001,0.0,106.274941988945,0.0,2.0,26.657894120498757,25.91333851628195,-30.408813492990383,-0.014000000000000002,0.02,-0.003,-0.014,0.028999999999999998,0.005000000000000001,-0.016,-0.008,,,,,,,,,,,,,-0.011,-0.04,0.218,-0.123,-0.06299999999999999,0.036,0.135,-0.14400000000000002,-0.147,0.03799999999999999,-0.025,-0.036000000000000004,,,,,,,,,,,,,-0.013000000000000001,-0.004999999999999998,0.133,-0.08,-0.018999999999999996,0.039999999999999994,0.063,0.04,0.062,-0.016000000000000004,0.052000000000000005,-0.005,0.183,0.21399999999999997,-0.074,0.002,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,12.3,12.290000000000001,12.69,12.58,0.023,0.024999999999999998,0.157,-0.065,61.61,63.44,67.71,60.39
1628271678.000076,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,94.0,21.0,8.0,6.0,13.0,41.0,18.0,76.0,0.0,1500.0,12.8,29.29,-25.5,-0.5,35.0,22.94,0.0,0.0,8.0,0.0,0.4,0.5,13.0,0.0,0.0,,,,-0.018000000000000002,0.14,-0.003,0.0,0.0,0.0,0.099,0.045000000000000005,0.083,0.4949979228973389,0.22499905586242677,0.4149982585906983,4.999979019165039,0.0,0.0,0.0,0.0,0.0,0.6030028729438786,106.39993916726112,12.600000000000001,0.0,106.1749401113987,0.0,2.0,26.197493393040602,23.835995059499254,-30.62209729424882,0.04,0.0,0.024,0.036000000000000004,-0.012000000000000004,0.061,-0.009000000000000001,0.002,0.018000000000000002,-0.14,-0.003,,,,,,0.11900000000000002,0.134,0.003,-0.19,-0.041,-0.013000000000000006,0.042,-0.068,-0.026999999999999996,-1.734723475976807e-18,0.001,0.027,-0.011999999999999997,0.16099999999999998,-0.077,-0.219,,,,,,,,,,,,,-0.033,0.069,-0.034,0.105,0.013000000000000001,0.03899999999999999,0.003,0.012,0.002,0.026000000000000002,0.028,0.108,0.0020000000000000018,0.16699999999999998,0.011,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,12.27,12.25,,12.47,-0.099,-0.045000000000000005,0.083,,60.39,66.49,0.0,60.39
1628271683.000056,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,95.0,21.0,8.0,6.0,13.0,41.0,23.0,56.0,0.0,1500.0,12.8,29.29,-25.5,-0.5,35.0,22.94,0.0,0.0,8.0,0.0,0.5,0.5,13.0,0.0,0.0,,,,0.0009999999999999992,-0.021000000000000005,-0.012,0.0,0.0,0.0,-0.024,-0.029,0.064,-0.11999951934814454,-0.14499941921234133,0.3199987182617188,4.9999799728393555,0.0,0.0,0.0,0.0,0.0,0.483003353595734,106.25493974804878,12.600000000000001,0.0,106.39993916726112,0.0,2.0,26.67660832779287,26.196907305382688,-30.03449016098769,0.01,0.033,-0.001,-0.051000000000000004,-0.0009999999999999992,0.021000000000000005,-0.012,-0.002,,,,,,,,,0.07100000000000001,0.015000000000000003,0.069,0.018000000000000002,-0.088,-0.017000000000000008,0.115,-0.085,-0.07100000000000001,0.0,-0.028,-0.013000000000000001,-0.164,-0.008999999999999994,0.078,0.077,,,,,,,,,,,,,-0.041,0.03,0.11900000000000001,0.069,0.023,0.068,0.027,-0.018000000000000002,-0.0019999999999999983,0.017,0.094,0.146,-0.02100000000000001,-0.148,0.114,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,12.290000000000001,12.32,12.69,12.51,0.024,0.029,0.064,-0.15,61.61,64.05,55.51,59.17
1628271688.000034,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,96.0,21.0,8.0,6.0,13.0,41.0,28.0,34.0,0.0,1500.0,12.8,29.29,-25.5,-0.5,35.0,22.94,0.0,0.0,6.0,0.0,0.4,0.5,13.0,0.0,0.0,,,,-0.023999999999999997,-0.054,0.009000000000000001,0.0,0.0,0.0,-0.021000000000000005,-0.073,0.106,-0.1049995393753052,-0.36499839878082274,0.5299976749420166,4.999978065490723,0.0,0.0,0.0,0.0,0.0,0.3780038142204288,105.88994134926796,12.600000000000001,0.0,106.25493974804878,0.0,2.0,26.212144772972607,23.374509045076223,-30.041094170281504,-0.018999999999999996,-0.016,0.021,-0.021,0.023999999999999997,0.054,0.009000000000000001,-0.01,,,,,,,,,0.274,0.195,-0.032,0.193,-0.101,0.011999999999999997,0.049,-0.127,-0.125,0.04100000000000001,0.14200000000000002,0.013000000000000001,0.194,0.11900000000000001,0.049,0.10200000000000001,,,,,,,,,,,,,-0.044,-0.04699999999999999,0.012,-0.022,-0.028,-0.02,0.055,0.003,-0.08299999999999999,-0.007999999999999993,0.063,0.044,0.073,0.008999999999999998,-0.006,0.013000000000000001,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,12.3,12.34,,12.59,0.021000000000000005,0.073,0.106,,64.05,65.88,0.0,59.78
1628271693.000016,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,97.0,21.0,8.0,6.0,13.0,41.0,33.0,16.0,0.0,1500.0,12.8,29.29,-25.5,-0.5,35.0,22.94,0.0,0.0,8.0,0.0,0.4,0.5,13.0,0.0,0.0,,,,0.048,-0.018000000000000002,0.027,0.0,0.0,0.0,0.089,-0.018,0.091,0.4449983873367309,-0.08999967384338378,0.4549983510971069,4.999981880187988,0.0,0.0,0.0,0.0,0.0,0.8230022015571596,105.79994167542458,12.600000000000001,0.0,105.88994134926796,0.0,2.0,26.51354322553388,24.96998275680121,-29.98496739627426,0.022,-0.003,0.016,0.01,-0.048,0.018000000000000002,0.027,0.005,,,,,,,,,0.192,0.332,-0.039,-0.121,-0.081,-0.0040000000000000036,0.057,-0.11800000000000001,-0.134,0.019999999999999997,-0.117,-0.117,-0.166,0.138,-0.101,,,,,,,,,,,,,,-0.026999999999999996,-0.006000000000000002,0.089,-0.013000000000000001,-0.02,-0.002999999999999999,-0.008,-0.025,-0.127,0.0020000000000000087,-0.012,0.029,0.20500000000000002,-0.043000000000000003,-0.021,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,12.3,12.34,12.48,12.61,-0.089,0.018,0.091,-0.009000000000000001,63.44,64.66,61.61,60.39
1628271697.000095,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,98.0,21.0,8.0,6.0,13.0,41.0,37.0,95.0,0.0,1500.0,12.8,29.29,-25.5,-0.5,35.0,22.96,0.0,0.0,8.0,0.0,0.5,0.5,13.0,0.0,0.0,,,,0.122,0.008,0.035,0.0,0.0,0.0,-0.049,-0.046,-0.005,-0.19600386691093447,-0.1840036301612854,-0.020000394582748413,4.000078916549683,0.0,0.0,0.0,0.0,0.0,0.6269983346462251,105.61593804526329,12.600000000000001,0.0,105.79994167542458,0.0,2.0,26.676384506893562,25.568664157390376,-30.058936681683402,-0.05399999999999999,0.07299999999999998,0.057,0.008,-0.026000000000000006,-0.0010000000000000009,0.043000000000000003,-0.034,-0.122,-0.008,0.035,,,,,,,,,,-0.039,0.032,0.009000000000000001,-0.037,-0.11599999999999999,0.061,0.094,0.012,-0.096,0.11,-0.094,-0.052000000000000005,,,,,,,,,,,,,-0.052000000000000005,-0.013000000000000005,-0.008,-0.047,-0.018000000000000006,0.045,0.066,0.044,-0.021,0.043,0.068,0.019,0.034,-0.064,-0.011,-0.017,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,12.39,12.42,12.64,12.620000000000001,0.049,0.046,-0.005,-0.08700000000000001,65.27,63.44,63.44,62.83
1628271702.000073,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,99.0,21.0,8.0,6.0,13.0,41.0,42.0,73.0,0.0,1500.0,12.5,29.29,-25.5,-0.5,35.0,22.96,0.0,0.0,8.0,0.0,0.5,0.5,13.0,0.0,0.0,-0.06154182160352386,-0.10971109905452715,-0.06000026321526617,0.028000000000000004,-0.043,0.092,0.0,0.0,0.0,0.022000000000000002,0.034,0.074,0.1099995174407959,0.16999925422668458,0.3699983768463135,4.999978065490723,-0.3000000000000007,0.0,0.0,0.0,0.0,0.7369978520870211,105.78593729948997,12.3,0.0,105.61593804526329,0.0,3.0,26.363144254228168,24.476376983471337,-30.38812647699921,0.0029999999999999996,-0.003,0.053,0.051000000000000004,0.037,0.009999999999999995,0.052000000000000005,-0.037,-0.028000000000000004,0.043,0.092,-0.013000000000000001,,,,,,,,,-0.014000000000000002,-0.076,0.089,-0.032,-0.035,0.05600000000000001,0.08600000000000001,-0.009000000000000001,-0.052000000000000005,0.082,-0.035,-0.018000000000000002,,,,,,,,,,,,,-0.025,-0.004,0.073,0.007,0.008,-0.016999999999999998,0.1,-0.032,-0.026000000000000002,0.073,0.084,0.032,-0.07100000000000001,-0.036000000000000004,0.075,0.0,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,12.540000000000001,12.540000000000001,12.57,12.83,-0.022000000000000002,-0.034,0.074,-0.029,63.44,59.78,61.61,65.88
1628271707.000053,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,100.0,21.0,8.0,6.0,13.0,41.0,47.0,53.0,0.0,1500.0,12.5,29.29,-25.5,-0.5,35.0,22.96,0.0,0.0,8.0,0.0,0.5,0.5,13.0,0.0,0.0,,,,-0.035,-0.0069999999999999975,0.092,0.0,0.0,0.0,0.005999999999999998,-0.082,0.14,0.029999879837036125,-0.40999835777282717,0.6999971961975099,4.9999799728393555,0.0,0.0,0.0,0.0,0.0,0.7669977319240572,105.37593894171715,12.3,0.0,105.78593729948997,0.0,3.0,26.525459742242315,23.040944458848635,-30.3671959826715,-0.023,-0.010999999999999998,0.075,0.02,-0.028,0.004999999999999999,0.125,-0.073,0.035,0.0069999999999999975,0.092,-0.018000000000000002,0.129,-0.181,0.281,,,,,,0.002999999999999999,0.016,0.1,-0.016,-0.009999999999999997,0.036000000000000004,0.163,-0.039,-0.023,0.009000000000000001,0.094,-0.075,,,,,,,,,,,,,-0.019,0.08,0.123,0.037,0.013,0.05600000000000001,0.10200000000000001,-0.055,-0.034,-0.005000000000000001,0.085,0.037,0.011,0.001,0.073,-0.017,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,12.82,12.83,12.700000000000001,13.34,-0.005999999999999998,0.082,0.14,0.001,62.22,65.27,62.83,66.49
1628271712.000042,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,101.0,21.0,8.0,6.0,13.0,41.0,52.0,42.0,0.0,1500.0,12.200000000000001,29.29,-25.5,-0.5,35.0,22.94,0.0,0.0,8.0,0.0,0.5,0.5,13.0,0.0,0.0,-0.06154168661426172,-0.10971085840808667,-0.060000131607344125,0.02,-0.011,0.116,0.0,0.0,0.0,0.05799999999999999,-0.11,0.065,0.2899993638992309,-0.5499987936019898,0.3249992871284485,4.999989032745361,-0.29999999999999893,0.0,0.0,0.0,0.0,1.0569970958232882,104.82594014811517,12.000000000000002,0.0,105.37593894171715,0.0,3.0,26.558600886518704,23.23859091040376,-29.978069833547362,0.002,0.001,0.079,-0.018000000000000002,0.003999999999999997,0.07,0.106,-0.039,-0.02,0.011,0.116,-0.045,,,,,,,,,-0.047,-0.0049999999999999975,0.047,-0.07200000000000001,-0.093,0.031000000000000003,0.124,0.005,-0.068,0.03,-0.052000000000000005,0.032,-0.03899999999999999,0.066,-0.07100000000000001,-0.074,,,,,,,,,-0.068,0.086,0.011,0.069,0.044,0.11900000000000002,0.037,-0.034,-0.037000000000000005,0.14200000000000002,0.029,0.017,0.109,0.11400000000000002,0.035,0.035,-0.05700000000000001,0.188,0.003,0.166,,,,,,,,,,,,,,,,,10.0,8.0,1.0,13.07,13.120000000000001,13.02,13.620000000000001,-0.05799999999999999,0.11,0.065,-0.109,61.0,57.949999999999996,63.44,66.49
1628271717.000017,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,102.0,21.0,8.0,6.0,13.0,41.0,57.0,17.0,0.0,1500.0,12.0,29.29,-25.5,-0.5,35.0,22.96,0.0,0.0,8.0,0.0,0.5,0.5,13.0,0.0,0.0,-0.04102790650184704,-0.07314077804233018,-0.04000020027260938,0.004,-0.03,0.13,0.0,0.0,0.0,0.1,-0.189,0.024,0.49999749660491943,-0.9449952685832977,0.11999939918518067,4.999974966049194,-0.20000000000000107,0.0,0.0,0.0,0.0,1.5569945924282076,103.88094487953187,11.8,0.0,104.82594014811517,0.0,3.0,26.585469861377625,22.74134000557549,-30.102013403995805,0.006999999999999999,0.059000000000000004,0.056,-0.046,0.009999999999999995,0.107,0.116,0.0,-0.004,0.03,0.13,-0.05,,,,,,,,,-0.023,0.113,0.016,0.048,-0.04000000000000002,0.192,-0.053,0.054,0.026000000000000006,0.091,-0.17500000000000002,0.026000000000000002,-0.156,0.07100000000000001,-0.063,,,,,,,,,,-0.013999999999999985,0.255,0.16,0.083,0.018999999999999996,0.096,0.016,0.009000000000000001,0.01800000000000001,0.137,0.024,-0.037,-0.039999999999999994,0.026000000000000002,0.068,-0.111,0.054000000000000006,0.12400000000000001,0.049,0.04,,,,,,,,,,,,,,,,,10.0,8.0,1.0,13.4,13.44,13.15,13.9,-0.1,0.189,0.024,-0.082,64.05,64.66,65.27,63.44
1628271721.000095,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,103.0,21.0,8.0,6.0,13.0,42.0,1.0,95.0,0.0,1500.0,11.700000000000001,29.29,-25.5,-0.5,35.0,22.98,0.0,0.0,8.0,0.0,0.5,0.5,13.0,0.0,0.0,-0.07692544019986344,-0.1371355993319684,-0.07499853822457767,0.047,-3.469446951953614e-18,0.145,0.0,0.0,0.0,0.036000000000000004,-0.19199999999999998,0.062,0.1440028066635132,-0.7680149688720702,0.2480048336982727,4.000077962875366,-0.29999999999999893,0.0,0.0,0.0,0.0,1.7009973990917209,103.1129299106598,11.500000000000002,0.0,103.88094487953187,0.0,3.0,26.880285529672427,22.567602430690624,-30.124856127831205,-0.03600000000000001,0.10200000000000001,0.043000000000000003,-0.043000000000000003,-0.003999999999999997,0.08400000000000002,0.07100000000000001,-0.053,-0.047,3.469446951953614e-18,0.145,-0.08600000000000001,0.01,0.048,0.22,,,,,,-0.037000000000000005,0.048,-0.053,0.016,-0.015,0.101,0.075,0.003,-0.031,0.176,0.034,0.002,-0.042,0.139,0.008,-0.036000000000000004,,,,,,,,,,,,,-0.061,0.133,0.038,0.064,-0.008999999999999994,0.136,0.062,0.046,-0.08400000000000002,0.068,0.031,0.012,0.010000000000000002,0.07999999999999999,0.049,0.08600000000000001,,,,,,,,,,,,,,,,,10.0,8.0,1.0,13.93,13.97,13.72,14.55,-0.036000000000000004,0.19199999999999998,0.062,0.013000000000000001,62.22,65.27,67.1,63.44
1628271726.000075,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,104.0,21.0,8.0,6.0,13.0,42.0,6.0,75.0,0.0,1500.0,11.3,29.29,-25.5,-0.5,35.0,23.0,0.0,0.0,8.0,0.0,0.5,0.5,13.0,0.0,0.0,-0.08205572692337952,-0.1462814026285931,-0.08000031662112622,0.03300000000000001,-0.073,0.081,0.0,0.0,0.0,0.05799999999999999,-0.17300000000000001,0.017,0.2899988522529601,-0.8649965765476227,0.08499966359138489,4.999980211257935,-0.40000000000000036,0.0,0.0,0.0,0.0,1.990996251344681,102.24793333411218,11.100000000000001,0.0,103.1129299106598,0.0,4.0,27.003324358588458,22.865591384702796,-29.68307728041769,-0.021000000000000005,0.10400000000000001,0.003,0.013000000000000001,-0.024,0.067,0.117,-0.066,-0.03300000000000001,0.073,0.081,-0.015,-0.125,0.0049999999999999906,0.17400000000000002,-0.033,,,,,0.023,0.097,-0.016,-0.029,-0.015,0.03799999999999999,0.026000000000000002,0.063,-0.06600000000000002,0.198,0.041,0.021,-0.084,0.124,-0.017,0.101,0.10300000000000001,0.134,-0.033,,,,,,,,,,0.023999999999999994,0.157,-0.016,0.027,-0.08400000000000002,0.121,0.032,0.043000000000000003,-0.04599999999999999,0.091,0.027,0.007,0.09100000000000001,0.16800000000000004,0.008,0.032,,,,,,,,,,,,,,,,,10.0,8.0,1.0,14.44,14.530000000000001,14.11,,-0.05799999999999999,0.17300000000000001,0.017,-0.079,64.66,65.88,67.71,0.0
1628271731.000049,16971.0,4.0,20.0,10.0,2.0,0.0,64.0,0.0,2.0,11.0,0.0,0.0,2.0,2.94,2.05,105.0,21.0,8.0,6.0,13.0,42.0,11.0,49.0,0.0,1500.0,11.100000000000001,29.29,-25.5,-0.5,35.0,23.0,0.0,0.0,8.0,0.0,0.5,0.5,13.0,0.0,0.0,-0.0410279143273395,-0.07314079199289837,-0.04000020790208141,0.05200000000000001,-0.07400000000000001,0.035,0.0,0.0,0.0,0.06,-0.181,0.047,0.29999844074249266,-0.9049952962398529,0.23499877858161927,4.999974012374878,-0.1999999999999993,0.0,0.0,0.0,0.0,2.2909946920871738,101.34293803787233,10.900000000000002,0.0,102.24793333411218,0.0,4.0,27.536838525236625,23.321131634516767,-30.035254918930992,-0.068,0.108,-0.041,0.07200000000000001,-0.013000000000000001,0.025,0.135,-0.033,-0.05200000000000001,0.07400000000000001,0.035,-0.058,-0.010999999999999996,0.057999999999999996,0.156,-0.006,0.125,0.06099999999999999,0.192,,-0.2790000000000001,0.156,0.10300000000000001,-0.006,-0.069,0.03600000000000001,0.01,-0.044,-0.063,0.05600000000000001,0.112,-0.039,-0.062,0.20600000000000002,0.038,0.015,-0.133,0.21199999999999997,-0.024,-0.20700000000000002,,,,,,,,,-0.05999999999999997,0.249,0.034,-0.031,-0.04199999999999999,0.137,0.032,-0.02,-0.04199999999999998,0.22300000000000003,0.052000000000000005,0.043000000000000003,-0.10100000000000003,0.231,0.023,0.088,,,,,,,,,,,,,,,,,10.0,8.0,1.0,15.08,15.13,14.780000000000001,,-0.06,0.181,0.047,-0.025,64.66,62.83,67.1,0.0
